"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"6";"Deputado Federal";"230000604572";"4500";"NATALIA DIAS DOS REIS GONÇALVES";"NATÁLIA REIS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000050132";"TODOS POR RORAIMA 1";"PPS / DEM / PSDB / PMB";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"7";"Deputado Estadual";"230000605193";"51500";"JOSÉ SILVANI CASTRO GOMES ";"JOSÉ SILVANI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PATRI";"Patriota";"230000050151";"LIBERTA RORAIMA";"PATRI / PPL / PROS";"5";"SUPLENTE";"N";"19"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000609336";"43153";"ELOIO MOREIRA BARBOSA";"ELOI  MOREIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"85"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000602455";"27123";"GEORGE DA SILVA DE MELO";"GEORGE MELO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"DC";"Democracia Cristã";"230000050068";"RORAIMA NÃO PODE PARAR";"SOLIDARIEDADE / DC";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000616052";"14567";"FÁBIO SOARES DOS SANTOS";"FÁBIO SOARES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000605195";"51000";"EZEQUIEL CALEGARI";"EZEQUIEL RORAIMA SEM CENSURA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PATRI";"Patriota";"230000050151";"LIBERTA RORAIMA";"PATRI / PPL / PROS";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"7";"Deputado Estadual";"230000602200";"36156";"JUCIVANE ALVES PINHO";"JUCI PINHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000050060";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000616030";"14444";"JOSÉ CARLOS DE SOUSA JUNIOR";"JUNINHO INSUFILM";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"32"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000605204";"54333";"ERISLAN THIAGO LUCENA COSTA ";"ERISLAN THIAGO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000050151";"LIBERTA RORAIMA";"PATRI / PPL / PROS";"5";"SUPLENTE";"N";"49"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000616039";"18174";"RODRIGO ALESSANDRO SANTANA DA SILVA";"RODRIGO SANTANA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"5"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000602176";"15123";"JOILMA TEODORA DE ARAÚJO SILVA";"JOILMA TEODORA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"230000050059";"PARTIDO ISOLADO";"MDB";"5";"SUPLENTE";"N";"1618"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"7";"Deputado Estadual";"230000616028";"14007";"AYRTON ARAÚJO DE SOUSA";"AYRTON SOUSA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"6"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000616015";"13000";"PAULO ALBERTO SOARES";"PROFESSOR PAULO SOARES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000625974";"19333";"CARLA CRISTINA ROCHA";"CARLA CRISTINA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"19";"PODE";"Podemos";"230000050707";"JUNTOS NÓS PODEMOS";"PODE / PHS";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000602181";"15555";"DIOMARA DA SILVA OLIVEIRA";"DIOMARA OLIVEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"230000050059";"PARTIDO ISOLADO";"MDB";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000616043";"18193";"ANAILTON DOS REIS MORAES";"SARGENTO NANÁ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"164"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"7";"Deputado Estadual";"230000608328";"28001";"MICHELLE KAREN LUCIANA LOBO";"MICHELLE LOBO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000609338";"43999";"SAMIR DE ARAÚJO XAUD";"DR SAMIR XAUD";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"43";"PV";"Partido Verde";"230000050242";"PARTIDO ISOLADO";"PV";"5";"SUPLENTE";"N";"33"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000602181";"15555";"DIOMARA DA SILVA OLIVEIRA";"DIOMARA OLIVEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"230000050059";"PARTIDO ISOLADO";"MDB";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"7";"Deputado Estadual";"230000616015";"13000";"PAULO ALBERTO SOARES";"PROFESSOR PAULO SOARES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"6";"Deputado Federal";"230000605569";"9090";"WIRLANDE SANTOS DA LUZ";"DR.WIRLANDE DA LUZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000050161";"CONSTRUIR UM NOVO BRASIL";"PATRI / PPL / PROS";"4";"NÃO ELEITO";"N";"1814"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000622382";"35432";"NATANIEL DE SOUSA";"NATAN DA EAGRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"230000050595";"PARTIDO ISOLADO";"PMB";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000605254";"23123";"FRANCISCO MARCIO DE OLIVEIRA";"MARCIO DO PEIXE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000050154";"TODOS POR RORAIMA 2";"PPS / DEM / PSDB";"5";"SUPLENTE";"N";"12"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"6";"Deputado Federal";"230000604570";"4546";"ANTONIO EUDES LOURETO DE OLIVEIRA";"EUDES TCHÊ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000050132";"TODOS POR RORAIMA 1";"PPS / DEM / PSDB / PMB";"5";"SUPLENTE";"N";"36"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"6";"Deputado Federal";"230000602389";"5555";"HAROLDO ALVES CAMPOS";"HAROLDO CATHEDRAL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000050066";"UNIDOS POR RORAIMA ";"MDB / PSD / SOLIDARIEDADE / DC";"2";"ELEITO POR QP";"N";"590"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000601064";"55333";"WÉLITON DE ALENCAR AMORIM";"ALENCAR DO SUPERMERCADO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"55";"PSD";"Partido Social Democrático";"230000050037";"PARTIDO ISOLADO";"PSD";"4";"NÃO ELEITO";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"5";"7";"Deputado Estadual";"230000608356";"22369";"MARIVALDO LUCENA DE MELO";"MARIVALDO MELO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"1"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000608355";"22580";"JOSÉ MIGUEL COELHO DE ALMEIDA";"MIGUEL DA BONANZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"110"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000616056";"14180";"MARCIO RODRIGUES MOREIRA";"MARCIO DA ALBA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"6";"Deputado Federal";"230000608391";"2221";"MARIA DAS GRAÇAS SANTOS DIAS";"PROFESSORA GRAÇA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050219";" RENOVAÇÃO DEMOCRÁTICA I ";"PR / PRTB";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"7";"Deputado Estadual";"230000616422";"65123";"EDNA DA CONCEIÇÃO FERREIRA";"EDNA DO SANTA LUZIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000050438";"NA LUTA POR RORAIMA II";"PDT / PP / PC do B";"5";"SUPLENTE";"N";"2"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000614194";"50555";"EMERSON DE ALMEIDA";"EMERSON";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"230000050376";"FRENTE DE ESQUERDA SOCIALISTA";"PCB / PSOL / PSTU";"4";"NÃO ELEITO";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"7";"Deputado Estadual";"230000608360";"22321";"OSVALDO RODRIGUES MENDES JUNIOR";"OSVALDO JUNIOR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000601063";"55818";"ANTÔNIO CARLOS GONÇALVES";"ANTONIO DAKASAI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"55";"PSD";"Partido Social Democrático";"230000050037";"PARTIDO ISOLADO";"PSD";"4";"NÃO ELEITO";"N";"148"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000625984";"31031";"MARIA DE FATIMA ALVES DA SILVA";"IRMÃ FÁTIMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000050707";"JUNTOS NÓS PODEMOS";"PODE / PHS";"5";"SUPLENTE";"N";"112"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000622373";"35000";"JOSE MARIA GOMES CARNEIRO";"ZÉ MARIA CARNEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"230000050595";"PARTIDO ISOLADO";"PMB";"5";"SUPLENTE";"N";"3"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000602188";"36888";"ANTONIO ORESTE DE AGUIAR";"ORESTE AGUIAR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000050060";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"302"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"5";"7";"Deputado Estadual";"230000602189";"36222";"CÍCERO JOÃO DO CARMO";"CÍCERO DA REAL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000050060";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"13"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"6";"Deputado Federal";"230000605571";"9091";"GILDEVAN DA COSTA SOARES";"PAPOCO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000050161";"CONSTRUIR UM NOVO BRASIL";"PATRI / PPL / PROS";"4";"NÃO ELEITO";"N";"48"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"6";"Deputado Federal";"230000614402";"6565";"WESLEY CARLOS THOMÉ";"DR. WESLEY THOMÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000050381";"NA LUTA POR RORAIMA I";"PP / PDT / PC do B";"5";"SUPLENTE";"N";"18"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"3";"Governador";"230000615946";"14";"TELMÁRIO MOTA DE OLIVEIRA";"TELMÁRIO MOTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050426";"DÊ UMA CHANCE PARA RORAIMA";"PTB / PV / REDE / PT";"4";"NÃO ELEITO";"N";"314"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"6";"Deputado Federal";"230000615937";"1400";"KARDEC JAKSON SANTOS DA SILVA";"KARDEC JAKSON";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050425";"COMPROMISSO COM RORAIMA";"PTB / REDE / PV / PT";"5";"SUPLENTE";"N";"26"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000622379";"35156";"MÁRCIO VIEIRA OLIVEIRA";"MARCIO VIEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"230000050595";"PARTIDO ISOLADO";"PMB";"5";"SUPLENTE";"N";"4"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000602330";"70456";"JAILSON GOMES FERNANDES";"JAILSON FERNANDES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"AVANTE";"AVANTE";"230000050064";"UNIDOS PARA VENCER ";"AVANTE / PSB";"5";"SUPLENTE";"N";"23"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000622387";"35035";"JOAO BATISTA BARROS RAMOS";"JOÃO BATISTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"230000050595";"PARTIDO ISOLADO";"PMB";"5";"SUPLENTE";"N";"9"
"18/08/2019";"19:34:30";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000616052";"14567";"FÁBIO SOARES DOS SANTOS";"FÁBIO SOARES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"5";"SUPLENTE";"N";"3"
